Soy el rank 0, empiezo en 0 y mi tamaño es 290
Soy el rank 3, empiezo en 870 y mi tamaño es 290
Soy el rank 2, empiezo en 580 y mi tamaño es 290
El tamaño total es 1160
Soy el rank 1, empiezo en 290 y mi tamaño es 290
17 5 3 Valor de food_to_share: 0.000000, posiciones: 11.391820 (row) , 35.777348 (col) 
17 6 3 Valor de food_to_share: 0.000000, posiciones: 25.757776 (row) , 31.661819 (col) 
17 7 3 Valor de food_to_share: 0.000000, posiciones: 17.563042 (row) , 10.594112 (col) 
17 4 0 Valor de food_to_share: 0.000000, posiciones: 10.153522 (row) , 12.395605 (col) 
17 5 0 Valor de food_to_share: 0.000000, posiciones: 11.391820 (row) , 35.777348 (col) 
17 6 0 Valor de food_to_share: 0.000000, posiciones: 25.757776 (row) , 31.661819 (col) 
17 7 0 Valor de food_to_share: 0.000000, posiciones: 17.563042 (row) , 10.594112 (col) 
17 1 1 Valor de food_to_share: 0.000000, posiciones: 19.798618 (row) , 11.066114 (col) 
17 2 1 Valor de food_to_share: 0.000000, posiciones: 28.342104 (row) , 37.683254 (col) 
17 3 1 Valor de food_to_share: 0.000000, posiciones: 6.231992 (row) , 27.762276 (col) 
17 4 1 Valor de food_to_share: 0.000000, posiciones: 10.153522 (row) , 12.395605 (col) 
17 5 1 Valor de food_to_share: 0.000000, posiciones: 11.391820 (row) , 35.777348 (col) 
17 6 1 Valor de food_to_share: 0.000000, posiciones: 25.757776 (row) , 31.661819 (col) 
17 7 1 Valor de food_to_share: 0.000000, posiciones: 17.563042 (row) , 10.594112 (col) 
18 0 0 Valor de food_to_share: 0.000000, posiciones: 0.069873 (row) , 18.066502 (col) 
18 1 0 Valor de food_to_share: 0.000000, posiciones: 18.948261 (row) , 11.592321 (col) 
18 0 1 Valor de food_to_share: 0.000000, posiciones: 0.069873 (row) , 18.066502 (col) 
18 0 2 Valor de food_to_share: 0.000000, posiciones: 0.069873 (row) , 18.066502 (col) 
18 1 2 Valor de food_to_share: 0.000000, posiciones: 18.948261 (row) , 11.592321 (col) 
18 2 2 Valor de food_to_share: 0.000000, posiciones: 0.243147 (row) , 37.249523 (col) 
18 3 2 Valor de food_to_share: 0.000000, posiciones: 5.482541 (row) , 28.424335 (col) 
18 4 2 Valor de food_to_share: 7.269222, posiciones: 11.149953 (row) , 12.480019 (col) 
18 0 3 Valor de food_to_share: 0.000000, posiciones: 0.069873 (row) , 18.066502 (col) 
18 1 3 Valor de food_to_share: 0.000000, posiciones: 18.948261 (row) , 11.592321 (col) 
18 2 3 Valor de food_to_share: 0.000000, posiciones: 0.243147 (row) , 37.249523 (col) 
18 3 3 Valor de food_to_share: 0.000000, posiciones: 5.482541 (row) , 28.424335 (col) 
18 4 3 Valor de food_to_share: 7.269222, posiciones: 11.149953 (row) , 12.480019 (col) 
18 5 3 Valor de food_to_share: 0.000000, posiciones: 12.388404 (row) , 35.859936 (col) 
18 6 3 Valor de food_to_share: 0.000000, posiciones: 24.938423 (row) , 31.088530 (col) 
18 2 0 Valor de food_to_share: 0.000000, posiciones: 0.243147 (row) , 37.249523 (col) 
18 3 0 Valor de food_to_share: 0.000000, posiciones: 6.981443 (row) , 27.100216 (col) 
18 4 0 Valor de food_to_share: 7.269222, posiciones: 11.149953 (row) , 12.480019 (col) 
18 5 0 Valor de food_to_share: 0.000000, posiciones: 12.388404 (row) , 35.859936 (col) 
18 6 0 Valor de food_to_share: 0.000000, posiciones: 24.938423 (row) , 31.088530 (col) 
18 7 0 Valor de food_to_share: 0.000000, posiciones: 16.564585 (row) , 10.649648 (col) 
18 5 2 Valor de food_to_share: 0.000000, posiciones: 12.388404 (row) , 35.859936 (col) 
18 6 2 Valor de food_to_share: 0.000000, posiciones: 24.938423 (row) , 31.088530 (col) 
18 7 2 Valor de food_to_share: 0.000000, posiciones: 16.564585 (row) , 10.649648 (col) 
18 7 3 Valor de food_to_share: 0.000000, posiciones: 16.564585 (row) , 10.649648 (col) 
18 1 1 Valor de food_to_share: 0.000000, posiciones: 18.948261 (row) , 11.592321 (col) 
18 2 1 Valor de food_to_share: 0.000000, posiciones: 0.243147 (row) , 37.249523 (col) 
18 3 1 Valor de food_to_share: 0.000000, posiciones: 5.482541 (row) , 28.424335 (col) 
18 4 1 Valor de food_to_share: 7.269222, posiciones: 11.149953 (row) , 12.480019 (col) 
18 5 1 Valor de food_to_share: 0.000000, posiciones: 12.388404 (row) , 35.859936 (col) 
18 6 1 Valor de food_to_share: 0.000000, posiciones: 24.938423 (row) , 31.088530 (col) 
18 7 1 Valor de food_to_share: 0.000000, posiciones: 16.564585 (row) , 10.649648 (col) 
19 0 0 Valor de food_to_share: 0.000000, posiciones: 0.317347 (row) , 19.035397 (col) 
19 0 1 Valor de food_to_share: 0.000000, posiciones: 0.317347 (row) , 19.035397 (col) 
19 1 1 Valor de food_to_share: 0.000000, posiciones: 19.474468 (row) , 12.442678 (col) 
19 2 1 Valor de food_to_share: 0.000000, posiciones: 28.809416 (row) , 36.348480 (col) 
19 3 1 Valor de food_to_share: 0.000000, posiciones: 4.733090 (row) , 29.086395 (col) 
19 4 1 Valor de food_to_share: 0.000000, posiciones: 11.234366 (row) , 11.483588 (col) 
19 5 1 Valor de food_to_share: 0.000000, posiciones: 12.305815 (row) , 36.856518 (col) 
19 6 1 Valor de food_to_share: 0.000000, posiciones: 25.511713 (row) , 30.269176 (col) 
19 0 2 Valor de food_to_share: 0.000000, posiciones: 0.317347 (row) , 19.035397 (col) 
19 1 2 Valor de food_to_share: 0.000000, posiciones: 19.474468 (row) , 12.442678 (col) 
19 2 2 Valor de food_to_share: 0.000000, posiciones: 28.809416 (row) , 36.348480 (col) 
19 3 2 Valor de food_to_share: 0.000000, posiciones: 4.733090 (row) , 29.086395 (col) 
19 4 2 Valor de food_to_share: 0.000000, posiciones: 11.234366 (row) , 11.483588 (col) 
19 5 2 Valor de food_to_share: 0.000000, posiciones: 12.305815 (row) , 36.856518 (col) 
19 6 2 Valor de food_to_share: 0.000000, posiciones: 25.511713 (row) , 30.269176 (col) 
19 7 2 Valor de food_to_share: 0.000000, posiciones: 15.566128 (row) , 10.705183 (col) 
19 0 3 Valor de food_to_share: 0.000000, posiciones: 0.317347 (row) , 19.035397 (col) 
19 1 3 Valor de food_to_share: 0.000000, posiciones: 19.474468 (row) , 12.442678 (col) 
19 2 3 Valor de food_to_share: 0.000000, posiciones: 28.809416 (row) , 36.348480 (col) 
19 3 3 Valor de food_to_share: 0.000000, posiciones: 4.733090 (row) , 29.086395 (col) 
19 4 3 Valor de food_to_share: 0.000000, posiciones: 11.234366 (row) , 11.483588 (col) 
19 5 3 Valor de food_to_share: 0.000000, posiciones: 12.305815 (row) , 36.856518 (col) 
19 6 3 Valor de food_to_share: 0.000000, posiciones: 25.511713 (row) , 30.269176 (col) 
19 7 3 Valor de food_to_share: 0.000000, posiciones: 15.566128 (row) , 10.705183 (col) 
19 1 0 Valor de food_to_share: 0.000000, posiciones: 19.474468 (row) , 12.442678 (col) 
19 2 0 Valor de food_to_share: 0.000000, posiciones: 28.809416 (row) , 36.348480 (col) 
19 3 0 Valor de food_to_share: 0.000000, posiciones: 6.981443 (row) , 27.100216 (col) 
19 4 0 Valor de food_to_share: 0.000000, posiciones: 11.234366 (row) , 11.483588 (col) 
19 5 0 Valor de food_to_share: 0.000000, posiciones: 12.305815 (row) , 36.856518 (col) 
19 6 0 Valor de food_to_share: 0.000000, posiciones: 25.511713 (row) , 30.269176 (col) 
19 7 0 Valor de food_to_share: 0.000000, posiciones: 15.566128 (row) , 10.705183 (col) 
19 7 1 Valor de food_to_share: 0.000000, posiciones: 15.566128 (row) , 10.705183 (col) 
20 0 0 Valor de food_to_share: 0.000000, posiciones: 28.348454 (row) , 19.282871 (col) 
20 1 0 Valor de food_to_share: 0.000000, posiciones: 18.624111 (row) , 12.968885 (col) 
20 0 1 Valor de food_to_share: 0.000000, posiciones: 28.348454 (row) , 19.282871 (col) 
20 0 2 Valor de food_to_share: 0.000000, posiciones: 28.348454 (row) , 19.282871 (col) 
20 1 2 Valor de food_to_share: 0.000000, posiciones: 18.624111 (row) , 12.968885 (col) 
20 2 2 Valor de food_to_share: 0.000000, posiciones: 28.375685 (row) , 35.447437 (col) 
20 3 2 Valor de food_to_share: 0.000000, posiciones: 5.395150 (row) , 29.835846 (col) 
20 4 2 Valor de food_to_share: 0.000000, posiciones: 10.237936 (row) , 11.399175 (col) 
20 5 2 Valor de food_to_share: 0.000000, posiciones: 13.302399 (row) , 36.939106 (col) 
20 0 3 Valor de food_to_share: 0.000000, posiciones: 28.348454 (row) , 19.282871 (col) 
20 1 3 Valor de food_to_share: 0.000000, posiciones: 18.624111 (row) , 12.968885 (col) 
20 2 3 Valor de food_to_share: 0.000000, posiciones: 28.375685 (row) , 35.447437 (col) 
20 3 3 Valor de food_to_share: 0.000000, posiciones: 5.395150 (row) , 29.835846 (col) 
20 4 3 Valor de food_to_share: 0.000000, posiciones: 10.237936 (row) , 11.399175 (col) 
20 5 3 Valor de food_to_share: 0.000000, posiciones: 13.302399 (row) , 36.939106 (col) 
20 6 3 Valor de food_to_share: 0.000000, posiciones: 26.085003 (row) , 29.449823 (col) 
20 7 3 Valor de food_to_share: 0.000000, posiciones: 14.567671 (row) , 10.760718 (col) 
20 2 0 Valor de food_to_share: 0.000000, posiciones: 28.375685 (row) , 35.447437 (col) 
20 3 0 Valor de food_to_share: 0.000000, posiciones: 6.981443 (row) , 27.100216 (col) 
20 4 0 Valor de food_to_share: 0.000000, posiciones: 10.237936 (row) , 11.399175 (col) 
20 5 0 Valor de food_to_share: 0.000000, posiciones: 13.302399 (row) , 36.939106 (col) 
20 6 0 Valor de food_to_share: 0.000000, posiciones: 26.085003 (row) , 29.449823 (col) 
20 7 0 Valor de food_to_share: 0.000000, posiciones: 14.567671 (row) , 10.760718 (col) 
20 6 2 Valor de food_to_share: 0.000000, posiciones: 26.085003 (row) , 29.449823 (col) 
20 7 2 Valor de food_to_share: 0.000000, posiciones: 14.567671 (row) , 10.760718 (col) 
20 1 1 Valor de food_to_share: 0.000000, posiciones: 18.624111 (row) , 12.968885 (col) 
20 2 1 Valor de food_to_share: 0.000000, posiciones: 28.375685 (row) , 35.447437 (col) 
20 3 1 Valor de food_to_share: 0.000000, posiciones: 5.395150 (row) , 29.835846 (col) 
20 4 1 Valor de food_to_share: 0.000000, posiciones: 10.237936 (row) , 11.399175 (col) 
20 5 1 Valor de food_to_share: 0.000000, posiciones: 13.302399 (row) , 36.939106 (col) 
20 6 1 Valor de food_to_share: 0.000000, posiciones: 26.085003 (row) , 29.449823 (col) 
20 7 1 Valor de food_to_share: 0.000000, posiciones: 14.567671 (row) , 10.760718 (col) 
21 0 0 Valor de food_to_share: 0.000000, posiciones: 28.100979 (row) , 18.313976 (col) 
21 0 1 Valor de food_to_share: 0.000000, posiciones: 28.100979 (row) , 18.313976 (col) 
21 1 1 Valor de food_to_share: 0.000000, posiciones: 19.150318 (row) , 13.819242 (col) 
21 2 1 Valor de food_to_share: 0.000000, posiciones: 27.941954 (row) , 34.546394 (col) 
21 3 1 Valor de food_to_share: 0.000000, posiciones: 4.645699 (row) , 30.497906 (col) 
21 0 2 Valor de food_to_share: 0.000000, posiciones: 28.100979 (row) , 18.313976 (col) 
21 1 2 Valor de food_to_share: 0.000000, posiciones: 19.150318 (row) , 13.819242 (col) 
21 2 2 Valor de food_to_share: 0.000000, posiciones: 27.941954 (row) , 34.546394 (col) 
21 3 2 Valor de food_to_share: 0.000000, posiciones: 4.645699 (row) , 30.497906 (col) 
21 4 2 Valor de food_to_share: 0.000000, posiciones: 10.322350 (row) , 10.402744 (col) 
21 0 3 Valor de food_to_share: 0.000000, posiciones: 28.100979 (row) , 18.313976 (col) 
21 1 3 Valor de food_to_share: 0.000000, posiciones: 19.150318 (row) , 13.819242 (col) 
21 2 3 Valor de food_to_share: 0.000000, posiciones: 27.941954 (row) , 34.546394 (col) 
21 3 3 Valor de food_to_share: 0.000000, posiciones: 4.645699 (row) , 30.497906 (col) 
21 4 3 Valor de food_to_share: 0.000000, posiciones: 10.322350 (row) , 10.402744 (col) 
21 5 3 Valor de food_to_share: 0.000000, posiciones: 14.298983 (row) , 37.021694 (col) 
21 6 3 Valor de food_to_share: 6.261033, posiciones: 26.658293 (row) , 28.630470 (col) 
21 5 2 Valor de food_to_share: 0.000000, posiciones: 14.298983 (row) , 37.021694 (col) 
21 6 2 Valor de food_to_share: 6.261033, posiciones: 26.658293 (row) , 28.630470 (col) 
21 7 2 Valor de food_to_share: 0.000000, posiciones: 14.623206 (row) , 11.759175 (col) 
21 7 3 Valor de food_to_share: 0.000000, posiciones: 14.623206 (row) , 11.759175 (col) 
21 1 0 Valor de food_to_share: 0.000000, posiciones: 19.150318 (row) , 13.819242 (col) 
21 2 0 Valor de food_to_share: 0.000000, posiciones: 27.941954 (row) , 34.546394 (col) 
21 3 0 Valor de food_to_share: 0.000000, posiciones: 6.981443 (row) , 27.100216 (col) 
21 4 0 Valor de food_to_share: 0.000000, posiciones: 10.322350 (row) , 10.402744 (col) 
21 5 0 Valor de food_to_share: 0.000000, posiciones: 14.298983 (row) , 37.021694 (col) 
21 6 0 Valor de food_to_share: 6.261033, posiciones: 26.658293 (row) , 28.630470 (col) 
21 7 0 Valor de food_to_share: 0.000000, posiciones: 14.623206 (row) , 11.759175 (col) 
21 4 1 Valor de food_to_share: 0.000000, posiciones: 10.322350 (row) , 10.402744 (col) 
21 5 1 Valor de food_to_share: 0.000000, posiciones: 14.298983 (row) , 37.021694 (col) 
21 6 1 Valor de food_to_share: 6.261033, posiciones: 26.658293 (row) , 28.630470 (col) 
21 7 1 Valor de food_to_share: 0.000000, posiciones: 14.623206 (row) , 11.759175 (col) 
22 0 0 Valor de food_to_share: 0.000000, posiciones: 0.069874 (row) , 18.066502 (col) 
22 1 0 Valor de food_to_share: 0.000000, posiciones: 19.676525 (row) , 14.669600 (col) 
22 0 1 Valor de food_to_share: 0.000000, posiciones: 0.069874 (row) , 18.066502 (col) 
22 0 2 Valor de food_to_share: 0.000000, posiciones: 0.069874 (row) , 18.066502 (col) 
22 1 2 Valor de food_to_share: 0.000000, posiciones: 19.676525 (row) , 14.669600 (col) 
22 2 2 Valor de food_to_share: 3.616680, posiciones: 27.040911 (row) , 34.980125 (col) 
22 3 2 Valor de food_to_share: 0.000000, posiciones: 5.307758 (row) , 31.247356 (col) 
22 4 2 Valor de food_to_share: 0.000000, posiciones: 9.325919 (row) , 10.318331 (col) 
22 5 2 Valor de food_to_share: 0.000000, posiciones: 14.216393 (row) , 38.018276 (col) 
22 0 3 Valor de food_to_share: 0.000000, posiciones: 0.069874 (row) , 18.066502 (col) 
22 1 3 Valor de food_to_share: 0.000000, posiciones: 19.676525 (row) , 14.669600 (col) 
22 2 3 Valor de food_to_share: 3.616680, posiciones: 27.040911 (row) , 34.980125 (col) 
22 3 3 Valor de food_to_share: 0.000000, posiciones: 5.307758 (row) , 31.247356 (col) 
22 4 3 Valor de food_to_share: 0.000000, posiciones: 9.325919 (row) , 10.318331 (col) 
22 5 3 Valor de food_to_share: 0.000000, posiciones: 14.216393 (row) , 38.018276 (col) 
22 6 3 Valor de food_to_share: 0.000000, posiciones: 27.231583 (row) , 27.811117 (col) 
22 2 0 Valor de food_to_share: 3.616680, posiciones: 27.040911 (row) , 34.980125 (col) 
22 3 0 Valor de food_to_share: 0.000000, posiciones: 9.325919 (row) , 10.318331 (col) 
22 4 0 Valor de food_to_share: 0.000000, posiciones: 14.216393 (row) , 38.018276 (col) 
22 5 0 Valor de food_to_share: 0.000000, posiciones: 27.231583 (row) , 27.811117 (col) 
22 6 0 Valor de food_to_share: 0.000000, posiciones: 15.621663 (row) , 11.703640 (col) 
22 6 2 Valor de food_to_share: 0.000000, posiciones: 27.231583 (row) , 27.811117 (col) 
22 7 2 Valor de food_to_share: 0.000000, posiciones: 15.621663 (row) , 11.703640 (col) 
22 7 3 Valor de food_to_share: 0.000000, posiciones: 15.621663 (row) , 11.703640 (col) 
22 1 1 Valor de food_to_share: 0.000000, posiciones: 19.676525 (row) , 14.669600 (col) 
22 2 1 Valor de food_to_share: 3.616680, posiciones: 27.040911 (row) , 34.980125 (col) 
22 3 1 Valor de food_to_share: 0.000000, posiciones: 5.307758 (row) , 31.247356 (col) 
22 4 1 Valor de food_to_share: 0.000000, posiciones: 9.325919 (row) , 10.318331 (col) 
22 5 1 Valor de food_to_share: 0.000000, posiciones: 14.216393 (row) , 38.018276 (col) 
22 6 1 Valor de food_to_share: 0.000000, posiciones: 27.231583 (row) , 27.811117 (col) 
22 7 1 Valor de food_to_share: 0.000000, posiciones: 15.621663 (row) , 11.703640 (col) 
23 0 0 Valor de food_to_share: 0.000000, posiciones: 0.317348 (row) , 19.035397 (col) 
23 1 0 Valor de food_to_share: 0.000000, posiciones: 20.526882 (row) , 14.143393 (col) 
23 0 1 Valor de food_to_share: 0.000000, posiciones: 0.317348 (row) , 19.035397 (col) 
23 0 2 Valor de food_to_share: 0.000000, posiciones: 0.317348 (row) , 19.035397 (col) 
23 1 2 Valor de food_to_share: 0.000000, posiciones: 20.526882 (row) , 14.143393 (col) 
23 2 2 Valor de food_to_share: 0.000000, posiciones: 27.474642 (row) , 35.881168 (col) 
23 3 2 Valor de food_to_share: 0.000000, posiciones: 4.558307 (row) , 31.909416 (col) 
23 4 2 Valor de food_to_share: 0.000000, posiciones: 9.410333 (row) , 9.321900 (col) 
23 0 3 Valor de food_to_share: 0.000000, posiciones: 0.317348 (row) , 19.035397 (col) 
23 1 3 Valor de food_to_share: 0.000000, posiciones: 20.526882 (row) , 14.143393 (col) 
23 2 3 Valor de food_to_share: 0.000000, posiciones: 27.474642 (row) , 35.881168 (col) 
23 3 3 Valor de food_to_share: 0.000000, posiciones: 4.558307 (row) , 31.909416 (col) 
23 4 3 Valor de food_to_share: 0.000000, posiciones: 9.410333 (row) , 9.321900 (col) 
23 5 3 Valor de food_to_share: 0.000000, posiciones: 13.219810 (row) , 37.935688 (col) 
23 6 3 Valor de food_to_share: 4.912699, posiciones: 26.412230 (row) , 27.237827 (col) 
23 2 0 Valor de food_to_share: 0.000000, posiciones: 27.474642 (row) , 35.881168 (col) 
23 3 0 Valor de food_to_share: 0.000000, posiciones: 9.410333 (row) , 9.321900 (col) 
23 4 0 Valor de food_to_share: 0.000000, posiciones: 13.219810 (row) , 37.935688 (col) 
23 5 0 Valor de food_to_share: 0.000000, posiciones: 26.412230 (row) , 27.237827 (col) 
23 6 0 Valor de food_to_share: 4.912699, posiciones: 15.677198 (row) , 12.702097 (col) 
23 5 2 Valor de food_to_share: 0.000000, posiciones: 13.219810 (row) , 37.935688 (col) 
23 6 2 Valor de food_to_share: 4.912699, posiciones: 26.412230 (row) , 27.237827 (col) 
23 7 2 Valor de food_to_share: 0.000000, posiciones: 15.677198 (row) , 12.702097 (col) 
23 7 3 Valor de food_to_share: 0.000000, posiciones: 15.677198 (row) , 12.702097 (col) 
23 1 1 Valor de food_to_share: 0.000000, posiciones: 20.526882 (row) , 14.143393 (col) 
23 2 1 Valor de food_to_share: 0.000000, posiciones: 27.474642 (row) , 35.881168 (col) 
23 3 1 Valor de food_to_share: 0.000000, posiciones: 4.558307 (row) , 31.909416 (col) 
23 4 1 Valor de food_to_share: 0.000000, posiciones: 9.410333 (row) , 9.321900 (col) 
23 5 1 Valor de food_to_share: 0.000000, posiciones: 13.219810 (row) , 37.935688 (col) 
23 6 1 Valor de food_to_share: 4.912699, posiciones: 26.412230 (row) , 27.237827 (col) 
23 7 1 Valor de food_to_share: 0.000000, posiciones: 15.677198 (row) , 12.702097 (col) 
24 0 0 Valor de food_to_share: 0.000000, posiciones: 0.564822 (row) , 20.004292 (col) 
24 1 0 Valor de food_to_share: 0.000000, posiciones: 20.000675 (row) , 13.293036 (col) 
24 2 0 Valor de food_to_share: 0.000000, posiciones: 28.375685 (row) , 35.447437 (col) 
24 3 0 Valor de food_to_share: 0.000000, posiciones: 9.494746 (row) , 8.325470 (col) 
24 4 0 Valor de food_to_share: 0.000000, posiciones: 13.137220 (row) , 38.932270 (col) 
24 0 1 Valor de food_to_share: 0.000000, posiciones: 0.564822 (row) , 20.004292 (col) 
24 1 1 Valor de food_to_share: 0.000000, posiciones: 20.000675 (row) , 13.293036 (col) 
24 2 1 Valor de food_to_share: 0.000000, posiciones: 28.375685 (row) , 35.447437 (col) 
24 3 1 Valor de food_to_share: 0.000000, posiciones: 5.220367 (row) , 32.658867 (col) 
24 4 1 Valor de food_to_share: 0.000000, posiciones: 9.494746 (row) , 8.325470 (col) 
24 5 1 Valor de food_to_share: 0.000000, posiciones: 13.137220 (row) , 38.932270 (col) 
24 6 1 Valor de food_to_share: 4.334280, posiciones: 25.838940 (row) , 28.057180 (col) 
24 7 1 Valor de food_to_share: 0.000000, posiciones: 16.675655 (row) , 12.646562 (col) 
24 0 2 Valor de food_to_share: 0.000000, posiciones: 0.564822 (row) , 20.004292 (col) 
24 1 2 Valor de food_to_share: 0.000000, posiciones: 20.000675 (row) , 13.293036 (col) 
24 2 2 Valor de food_to_share: 0.000000, posiciones: 28.375685 (row) , 35.447437 (col) 
24 3 2 Valor de food_to_share: 0.000000, posiciones: 5.220367 (row) , 32.658867 (col) 
24 4 2 Valor de food_to_share: 0.000000, posiciones: 9.494746 (row) , 8.325470 (col) 
24 5 2 Valor de food_to_share: 0.000000, posiciones: 13.137220 (row) , 38.932270 (col) 
24 6 2 Valor de food_to_share: 4.334280, posiciones: 25.838940 (row) , 28.057180 (col) 
24 7 2 Valor de food_to_share: 0.000000, posiciones: 16.675655 (row) , 12.646562 (col) 
24 0 3 Valor de food_to_share: 0.000000, posiciones: 0.564822 (row) , 20.004292 (col) 
24 5 0 Valor de food_to_share: 0.000000, posiciones: 25.838940 (row) , 28.057180 (col) 
24 6 0 Valor de food_to_share: 4.334280, posiciones: 16.675655 (row) , 12.646562 (col) 
24 1 3 Valor de food_to_share: 0.000000, posiciones: 20.000675 (row) , 13.293036 (col) 
24 2 3 Valor de food_to_share: 0.000000, posiciones: 28.375685 (row) , 35.447437 (col) 
24 3 3 Valor de food_to_share: 0.000000, posiciones: 5.220367 (row) , 32.658867 (col) 
24 4 3 Valor de food_to_share: 0.000000, posiciones: 9.494746 (row) , 8.325470 (col) 
24 5 3 Valor de food_to_share: 0.000000, posiciones: 13.137220 (row) , 38.932270 (col) 
24 6 3 Valor de food_to_share: 4.334280, posiciones: 25.838940 (row) , 28.057180 (col) 
24 7 3 Valor de food_to_share: 0.000000, posiciones: 16.675655 (row) , 12.646562 (col) 
25 0 0 Valor de food_to_share: 0.000000, posiciones: 0.812297 (row) , 20.973186 (col) 
25 1 0 Valor de food_to_share: 0.000000, posiciones: 20.851032 (row) , 12.766829 (col) 
25 0 1 Valor de food_to_share: 0.000000, posiciones: 0.812297 (row) , 20.973186 (col) 
25 1 1 Valor de food_to_share: 0.000000, posiciones: 20.851032 (row) , 12.766829 (col) 
25 2 1 Valor de food_to_share: 0.000000, posiciones: 27.941954 (row) , 34.546394 (col) 
25 3 1 Valor de food_to_share: 7.799580, posiciones: 4.470916 (row) , 33.320927 (col) 
25 0 2 Valor de food_to_share: 0.000000, posiciones: 0.812297 (row) , 20.973186 (col) 
25 1 2 Valor de food_to_share: 0.000000, posiciones: 20.851032 (row) , 12.766829 (col) 
25 2 2 Valor de food_to_share: 0.000000, posiciones: 27.941954 (row) , 34.546394 (col) 
25 3 2 Valor de food_to_share: 7.799580, posiciones: 4.470916 (row) , 33.320927 (col) 
25 4 2 Valor de food_to_share: 0.000000, posiciones: 10.491177 (row) , 8.409883 (col) 
25 5 2 Valor de food_to_share: 0.000000, posiciones: 12.140636 (row) , 38.849682 (col) 
25 0 3 Valor de food_to_share: 0.000000, posiciones: 0.812297 (row) , 20.973186 (col) 
25 2 0 Valor de food_to_share: 0.000000, posiciones: 27.941954 (row) , 34.546394 (col) 
25 3 0 Valor de food_to_share: 7.799580, posiciones: 10.491177 (row) , 8.409883 (col) 
25 4 0 Valor de food_to_share: 0.000000, posiciones: 12.140636 (row) , 38.849682 (col) 
25 5 0 Valor de food_to_share: 0.000000, posiciones: 25.019587 (row) , 27.483891 (col) 
25 6 0 Valor de food_to_share: 0.000000, posiciones: 16.731190 (row) , 13.645019 (col) 
25 6 2 Valor de food_to_share: 0.000000, posiciones: 25.019587 (row) , 27.483891 (col) 
25 7 2 Valor de food_to_share: 0.000000, posiciones: 16.731190 (row) , 13.645019 (col) 
25 1 3 Valor de food_to_share: 0.000000, posiciones: 20.851032 (row) , 12.766829 (col) 
25 2 3 Valor de food_to_share: 0.000000, posiciones: 27.941954 (row) , 34.546394 (col) 
25 3 3 Valor de food_to_share: 7.799580, posiciones: 4.470916 (row) , 33.320927 (col) 
25 4 3 Valor de food_to_share: 0.000000, posiciones: 10.491177 (row) , 8.409883 (col) 
25 5 3 Valor de food_to_share: 0.000000, posiciones: 12.140636 (row) , 38.849682 (col) 
25 6 3 Valor de food_to_share: 0.000000, posiciones: 25.019587 (row) , 27.483891 (col) 
25 4 1 Valor de food_to_share: 0.000000, posiciones: 10.491177 (row) , 8.409883 (col) 
25 5 1 Valor de food_to_share: 0.000000, posiciones: 12.140636 (row) , 38.849682 (col) 
25 6 1 Valor de food_to_share: 0.000000, posiciones: 25.019587 (row) , 27.483891 (col) 
25 7 1 Valor de food_to_share: 0.000000, posiciones: 16.731190 (row) , 13.645019 (col) 
25 7 3 Valor de food_to_share: 0.000000, posiciones: 16.731190 (row) , 13.645019 (col) 
26 0 0 Valor de food_to_share: 0.000000, posiciones: 28.843403 (row) , 21.220661 (col) 
26 1 0 Valor de food_to_share: 0.000000, posiciones: 20.324825 (row) , 11.916471 (col) 
26 2 0 Valor de food_to_share: 0.000000, posiciones: 28.842997 (row) , 34.112663 (col) 
26 0 1 Valor de food_to_share: 0.000000, posiciones: 28.843403 (row) , 21.220661 (col) 
26 0 2 Valor de food_to_share: 0.000000, posiciones: 28.843403 (row) , 21.220661 (col) 
26 1 2 Valor de food_to_share: 0.000000, posiciones: 20.324825 (row) , 11.916471 (col) 
26 2 2 Valor de food_to_share: 0.000000, posiciones: 28.842997 (row) , 34.112663 (col) 
26 3 2 Valor de food_to_share: 0.000000, posiciones: 3.721465 (row) , 33.982986 (col) 
26 4 2 Valor de food_to_share: 0.000000, posiciones: 10.575590 (row) , 7.413453 (col) 
26 0 3 Valor de food_to_share: 0.000000, posiciones: 28.843403 (row) , 21.220661 (col) 
26 1 3 Valor de food_to_share: 0.000000, posiciones: 20.324825 (row) , 11.916471 (col) 
26 2 3 Valor de food_to_share: 0.000000, posiciones: 28.842997 (row) , 34.112663 (col) 
26 3 3 Valor de food_to_share: 0.000000, posiciones: 3.721465 (row) , 33.982986 (col) 
26 4 3 Valor de food_to_share: 0.000000, posiciones: 10.575590 (row) , 7.413453 (col) 
26 5 3 Valor de food_to_share: 0.000000, posiciones: 12.058047 (row) , 39.846264 (col) 
26 3 0 Valor de food_to_share: 0.000000, posiciones: 10.575590 (row) , 7.413453 (col) 
26 4 0 Valor de food_to_share: 0.000000, posiciones: 12.058047 (row) , 39.846264 (col) 
26 5 0 Valor de food_to_share: 0.000000, posiciones: 24.200233 (row) , 26.910601 (col) 
26 6 0 Valor de food_to_share: 4.774854, posiciones: 16.786724 (row) , 14.643476 (col) 
26 5 2 Valor de food_to_share: 0.000000, posiciones: 12.058047 (row) , 39.846264 (col) 
26 6 2 Valor de food_to_share: 4.774854, posiciones: 24.200233 (row) , 26.910601 (col) 
26 7 2 Valor de food_to_share: 0.000000, posiciones: 16.786724 (row) , 14.643476 (col) 
26 6 3 Valor de food_to_share: 4.774854, posiciones: 24.200233 (row) , 26.910601 (col) 
