52,100c52,300
> 6, 1, 0, -- 30, 24, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 30, 24, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 30, 24, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 30, 24, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 30, 24, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 30, 24, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 30, 24, 13, 2, 2, 124, 32.703819
> 5, 0, 1, -- 30, 24, 13, 2, 2, 124, 32.703819
> 5, 0, 0, -- 30, 25, 13, 2, 2, 124, 32.703819
> 5, 0, 0, -- 30, 25, 13, 2, 2, 124, 32.703819
> 5, 0, 0, -- 30, 25, 13, 2, 2, 124, 32.703819
> 5, 0, 0, -- 30, 25, 13, 2, 2, 124, 32.703819
> 5, 0, 0, -- 30, 25, 13, 2, 2, 124, 32.703819
> 4, 0, 1, -- 30, 25, 13, 2, 2, 124, 32.703819
> 4, 0, 0, -- 30, 26, 13, 2, 2, 124, 32.703819
> 4, 0, 0, -- 30, 26, 13, 2, 2, 124, 32.703819
> 3, 0, 1, -- 30, 26, 13, 2, 2, 124, 32.703819
> 2, 0, 1, -- 30, 27, 13, 2, 2, 124, 32.703819
> 2, 0, 0, -- 30, 28, 13, 2, 2, 124, 32.703819
> 3, 1, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 3, 0, 0, -- 31, 28, 13, 2, 2, 124, 32.703819
> 4, 1, 0, -- 32, 28, 13, 2, 2, 124, 32.703819
> 4, 0, 0, -- 32, 28, 13, 2, 2, 124, 32.703819
> 4, 0, 0, -- 32, 28, 13, 2, 2, 124, 32.703819
> 4, 0, 0, -- 32, 28, 13, 2, 2, 124, 32.703819
> 4, 0, 0, -- 32, 28, 13, 2, 2, 124, 32.703819
> 4, 0, 0, -- 32, 28, 13, 2, 2, 124, 32.703819
> 4, 0, 0, -- 32, 28, 13, 2, 2, 124, 32.703819
> 4, 0, 0, -- 32, 28, 13, 2, 2, 124, 32.703819
> 4, 0, 0, -- 32, 28, 13, 2, 2, 124, 32.703819
> 4, 0, 0, -- 32, 28, 13, 2, 2, 124, 32.703819
> 4, 0, 0, -- 32, 28, 13, 2, 2, 124, 32.703819
> 5, 1, 0, -- 33, 28, 13, 2, 2, 124, 32.703819
> 5, 0, 0, -- 33, 28, 13, 2, 2, 124, 32.703819
> 5, 0, 0, -- 33, 28, 13, 2, 2, 124, 32.703819
> 5, 0, 0, -- 33, 28, 13, 2, 2, 124, 32.703819
> 5, 0, 0, -- 33, 28, 13, 2, 2, 124, 32.703819
> 6, 1, 0, -- 34, 28, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 34, 28, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 34, 28, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 34, 28, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 34, 28, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 34, 28, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 34, 28, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 34, 28, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 34, 28, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 34, 28, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 34, 28, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 34, 28, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 34, 28, 13, 2, 2, 124, 32.703819
> 6, 0, 0, -- 34, 28, 13, 2, 2, 124, 32.703819
102,103c302,303
< Time: 0.000381
< Result: 100, 4, 12, 8, 8, 1, 1, 112, 32.703819
---
> Time: 30.094868
> Result: 300, 6, 34, 28, 13, 2, 2, 124, 32.703819
